file name,service,ms.date in Acom,ms.date in Acn,wacn.date,status,no update in Acom,new article for existing services,removed in Acom,should update but not update,exception
virtual-machine-scale-sets-windows-manage.md,virtual machine scale sets,09/27/2016,09/27/2016,10/31/2016,Most Fresh,False,False,False,False,False
azure-cli-arm-commands.md,virtual machines,08/05/2016,08/05/2016,11/16/2016,Most Fresh,True,False,False,False,False
virtual-machines-azure-slave-plugin-for-hudson.md,virtual machines,09/20/2016,09/20/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-azure-slave-plugin-for-jenkins.md,virtual machines,09/20/2016,09/20/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-disaster-recovery-guidance.md,virtual machines,05/16/2016,05/16/2016,07/11/2016,Abandon,True,False,False,False,False
virtual-machines-freebsd-intro-on-azure.md,virtual machines,08/27/2016,08/27/2016,09/12/2016,Fresh,True,False,False,False,False
virtual-machines-linux-about-disks-vhds.md,virtual machines,06/16/2016,06/16/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-about.md,virtual machines,06/15/2016,06/15/2016,07/28/2016,Abandon,True,False,False,False,False
virtual-machines-linux-add-disk.md,virtual machines,09/06/2016,09/06/2016,11/21/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-add-user.md,virtual machines,08/18/2016,08/18/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-agent-user-guide.md,virtual machines,10/17/2016,10/17/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-allocation-failure.md,virtual machines,02/02/2016,02/02/2016,05/24/2016,Abandon,True,False,False,False,False
virtual-machines-linux-app-frameworks.md,virtual machines,08/29/2016,08/29/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-attach-disk-portal.md,virtual machines,07/06/2016,07/06/2016,08/23/2016,State,True,False,False,False,False
virtual-machines-linux-azure-dns.md,virtual machines,09/06/2016,09/06/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-azure-overview.md,virtual machines,09/14/2016,09/14/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-azure-vm-storage-overview.md,virtual machines,10/04/2016,10/04/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-capture-image.md,virtual machines,07/19/2016,07/19/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-change-vm-size.md,virtual machines,05/16/2016,05/16/2016,06/27/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-about-images.md,virtual machines,07/21/2016,07/21/2016,09/12/2016,Fresh,True,False,False,False,False
virtual-machines-linux-classic-agents-and-extensions.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-attach-disk.md,virtual machines,08/23/2016,08/23/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-capture-image.md,virtual machines,08/31/2016,08/31/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-cassandra-nodejs.md,virtual machines,08/11/2016,08/11/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-classic-configure-availability.md,virtual machines,07/12/2016,07/12/2016,08/08/2016,State,True,False,False,False,False
virtual-machines-linux-classic-connect-vms.md,virtual machines,07/06/2016,07/06/2016,08/23/2016,State,True,False,False,False,False
virtual-machines-linux-classic-create-custom.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-create-upload-vhd.md,virtual machines,09/01/2016,09/01/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-createportal.md,virtual machines,09/27/2016,09/27/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-classic-detach-disk.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-diagnostic-extension.md,virtual machines,12/15/2015,12/15/2015,07/11/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-faq.md,virtual machines,07/28/2016,07/28/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-classic-freebsd-create-upload-vhd.md,virtual machines,08/29/2016,08/29/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-inject-custom-data.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-lamp-script.md,virtual machines,09/13/2016,09/13/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-classic-manage-extensions.md,virtual machines,08/29/2016,08/29/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-manage-visual-studio.md,virtual machines,08/15/2016,08/15/2016,11/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-mariadb-mysql-cluster.md,virtual machines,04/15/2015,04/15/2015,06/08/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-mysql-cluster.md,virtual machines,04/14/2015,04/14/2015,01/21/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-mysql-on-opensuse.md,virtual machines,07/19/2016,07/19/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-classic-optimize-mysql.md,virtual machines,12/15/2015,12/15/2015,01/29/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-remote-desktop.md,virtual machines,02/01/2016,02/01/2016,03/28/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-reset-access.md,virtual machines,06/14/2016,06/14/2016,07/18/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-restart-resize-error-troubleshooting.md,virtual machines,09/20/2016,09/20/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-classic-ruby-rails-web-app.md,virtual machines,08/11/2016,08/11/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-classic-setup-endpoints.md,virtual machines,07/13/2016,07/13/2016,08/23/2016,State,True,False,False,False,False
virtual-machines-linux-classic-setup-tomcat.md,virtual machines,12/15/2015,12/15/2015,01/29/2016,Abandon,True,False,False,False,False
virtual-machines-linux-classic-troubleshoot-deployment-new-vm.md,virtual machines,09/06/2016,09/06/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-classic-web-app-visual-studio.md,virtual machines,08/15/2016,08/15/2016,11/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-cli-deploy-templates.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-cli-manage.md,virtual machines,08/23/2016,08/23/2016,11/07/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-cli-ps-findimage.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-cli-vmss-create.md,virtual machines,03/24/2016,03/24/2016,11/03/2016,Most Fresh,True,True,False,False,False
virtual-machines-linux-compare-deployment-models.md,virtual machines,08/19/2015,08/19/2015,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-compute-benchmark-scores.md,virtual machines,09/22/2016,09/22/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-configure-lvm.md,virtual machines,08/24/2016,08/24/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-configure-raid.md,virtual machines,09/06/2016,09/06/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-copy-vm.md,virtual machines,07/28/2016,07/28/2016,09/05/2016,Fresh,True,False,False,False,False
virtual-machines-linux-create-aad-work-id.md,virtual machines,08/23/2016,08/23/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-create-cli-complete.md,virtual machines,08/23/2016,08/23/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-create-lamp-stack.md,virtual machines,06/07/2016,06/07/2016,07/18/2016,Abandon,True,False,False,False,False
virtual-machines-linux-create-ssh-secured-vm-from-template.md,virtual machines,08/17/2016,08/17/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-create-upload-centos.md,virtual machines,05/09/2016,05/09/2016,06/29/2016,Abandon,True,False,False,False,False
virtual-machines-linux-create-upload-generic.md,virtual machines,09/23/2016,09/23/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-create-upload-ubuntu.md,virtual machines,08/24/2016,08/24/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-creation-choices.md,virtual machines,09/27/2016,09/27/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-debian-create-upload-vhd.md,virtual machines,08/24/2016,08/24/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-detailed-troubleshoot-ssh-connection.md,virtual machines,09/01/2016,09/01/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-dotnet-core-1-landing.md,virtual machines,09/21/2016,09/21/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-dotnet-core-2-architecture.md,virtual machines,09/21/2016,09/21/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-dotnet-core-3-access-security.md,virtual machines,09/21/2016,09/21/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-dotnet-core-4-avalibility-scale.md,virtual machines,09/21/2016,09/21/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-dotnet-core-5-app-deployment.md,virtual machines,09/21/2016,09/21/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-encrypt-disks.md,virtual machines,10/11/2016,10/11/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-endorsed-distros.md,virtual machines,10/17/2016,10/17/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-endpoints-in-resource-manager.md,virtual machines,08/09/2016,08/09/2016,09/30/2016,Fresh,True,False,False,False,False
virtual-machines-linux-extensions-authoring-templates.md,virtual machines,03/29/2016,03/29/2016,06/29/2016,Abandon,True,False,False,False,False
virtual-machines-linux-extensions-configuration-samples.md,virtual machines,09/13/2016,09/13/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-extensions-customscript.md,virtual machines,09/22/2016,09/22/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-extensions-features.md,virtual machines,09/22/2016,09/22/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-extensions-troubleshoot.md,virtual machines,03/29/2016,03/29/2016,06/29/2016,Abandon,True,False,False,False,False
virtual-machines-linux-faq.md,virtual machines,08/16/2016,08/16/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-availability-sets-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-example.md,virtual machines,09/08/2016,09/08/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-naming-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-networking-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-resource-groups-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-storage-solutions-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-subscription-accounts-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-infrastructure-virtual-machine-guidelines.md,virtual machines,09/08/2016,09/08/2016,10/24/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-install-mongodb.md,virtual machines,09/29/2016,09/29/2016,11/21/2016,Most Fresh,False,True,False,False,False
virtual-machines-linux-intro-on-azure.md,virtual machines,08/24/2016,08/24/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-jupyter-notebook.md,virtual machines,11/10/2015,11/10/2015,05/24/2016,Abandon,True,False,False,False,False
virtual-machines-linux-key-vault-setup.md,virtual machines,05/31/2016,05/31/2016,07/11/2016,Abandon,True,False,False,False,False
virtual-machines-linux-list.md,virtual machines,,,07/28/2016,Abandon,None,False,None,None,True
virtual-machines-linux-load-balance.md,virtual machines,02/02/2016,02/02/2016,03/28/2016,Abandon,True,False,False,False,False
virtual-machines-linux-mac-create-ssh-keys.md,virtual machines,10/06/2016,10/06/2016,11/21/2016,Most Fresh,False,False,False,False,False
virtual-machines-linux-mac-disable-ssh-password-usage.md,virtual machines,08/26/2016,08/26/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-manage-availability.md,virtual machines,05/25/2016,05/25/2016,07/11/2016,Abandon,True,False,False,False,False
virtual-machines-linux-move-vm.md,virtual machines,08/08/2016,08/08/2016,09/12/2016,Fresh,True,False,False,False,False
virtual-machines-linux-multiple-nics.md,virtual machines,08/02/2016,08/02/2016,09/05/2016,Fresh,True,False,False,False,False
virtual-machines-linux-mysql-install.md,virtual machines,02/01/2016,02/01/2016,03/28/2016,Abandon,True,False,False,False,False
virtual-machines-linux-nsg-quickstart.md,virtual machines,08/08/2016,08/08/2016,09/12/2016,Fresh,True,False,False,False,False
virtual-machines-linux-opensource-links.md,virtual machines,06/27/2016,06/27/2016,11/07/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-optimization.md,virtual machines,09/06/2016,09/06/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-oracle-create-upload-vhd.md,virtual machines,08/24/2016,08/24/2016,10/25/2016,Most Fresh,True,False,False,False,False
virtual-machines-linux-planned-maintenance-schedule.md,virtual machines,02/13/2016,02/13/2016,05/12/2016,Abandon,True,False,False,False,False
